subject,trial,state,chosen_color,Q_patternA_white,Q_patternA_black,Q_patternB_white,Q_patternB_black,p_patternA,p_patternB
63039f41fa5c21d483996be2,34,white_high,black,0.001624683308327399,0.7245359825830059,0.5190208377663469,9.261217330411512e-05,0.6799021482981389,0.3624639668637544
63039f41fa5c21d483996be2,35,black_high,black,0.001624683308327399,0.7245359825830059,0.5190208377663469,5.222133225503255e-05,0.6799021482981389,0.36246538465702405
63039f41fa5c21d483996be2,36,white_high,black,0.001624683308327399,0.5829964762788646,0.5190208377663469,5.222133225503255e-05,0.6752050117209794,0.36246538465702405
63039f41fa5c21d483996be2,37,white_high,white,0.001624683308327399,0.5829964762788646,0.5190208377663469,2.944610244201373e-05,0.6752050117209794,0.3624661841107943
63039f41fa5c21d483996be2,38,white_high,black,0.001624683308327399,0.5829964762788646,0.6415639579090592,2.944610244201373e-05,0.6752050117209794,0.36677859786561184
63039f41fa5c21d483996be2,39,white_high,black,0.001624683308327399,0.5829964762788646,0.6415639579090592,1.6603807516649628e-05,0.6752050117209794,0.36677905093257535
63039f41fa5c21d483996be2,40,black_high,black,0.001624683308327399,0.5829964762788646,0.6415639579090592,9.36240796529326e-06,0.6752050117209794,0.3667793064040669
63039f41fa5c21d483996be2,41,black_high,white,0.001624683308327399,0.6776379744859015,0.6415639579090592,9.36240796529326e-06,0.6783497657555138,0.3667793064040669
63039f41fa5c21d483996be2,42,white_high,black,0.0009161120382605327,0.6776379744859015,0.6415639579090592,9.36240796529326e-06,0.678373249796303,0.3667793064040669
63039f41fa5c21d483996be2,43,black_high,white,0.0009161120382605327,0.6776379744859015,0.6415639579090592,5.279191704715324e-06,0.678373249796303,0.3667794504571026
63039f41fa5c21d483996be2,44,black_high,white,0.0005165691444875382,0.6776379744859015,0.6415639579090592,5.279191704715324e-06,0.6783864913717162,0.3667794504571026
63039f41fa5c21d483996be2,45,black_high,black,0.00029127843527005325,0.6776379744859015,0.6415639579090592,5.279191704715324e-06,0.678393957787599,0.3667794504571026
63039f41fa5c21d483996be2,46,white_high,black,0.00029127843527005325,0.5129391572853792,0.6415639579090592,5.279191704715324e-06,0.672911483768377,0.3667794504571026
650f65aac58fe4dc08bbe23f_2,0,black_high,black,0.5,0.5,0.5,0.5,0.496478043753295,0.5035219562467049
650f65aac58fe4dc08bbe23f_2,1,white_high,white,0.5,0.5515496326370345,0.5,0.5,0.5056900138533755,0.5035219562467049
650f65aac58fe4dc08bbe23f_2,2,white_high,black,0.5,0.5515496326370345,0.5,0.5,0.5056900138533755,0.5035219562467049
650f65aac58fe4dc08bbe23f_2,3,black_high,white,0.5,0.5515496326370345,0.5,0.24225183681482731,0.5056900138533755,0.5494214861786771
650f65aac58fe4dc08bbe23f_2,4,black_high,white,0.24225183681482731,0.5515496326370345,0.5,0.24225183681482731,0.551567614222131,0.5494214861786771
650f65aac58fe4dc08bbe23f_2,5,black_high,black,0.11737190488031544,0.5515496326370345,0.5,0.24225183681482731,0.5735314452472805,0.5494214861786771
650f65aac58fe4dc08bbe23f_2,6,white_high,black,0.11737190488031544,0.6796248842980059,0.5,0.24225183681482731,0.5957592061814992,0.5494214861786771
650f65aac58fe4dc08bbe23f_2,7,black_high,black,0.11737190488031544,0.6796248842980059,0.5,0.11737190488031544,0.5957592061814992,0.5714087535366501
650f65aac58fe4dc08bbe23f_2,8,white_high,black,0.11737190488031544,0.6901281815917546,0.5,0.11737190488031544,0.5975660626423428,0.5714087535366501
650f65aac58fe4dc08bbe23f_2,9,white_high,black,0.11737190488031544,0.6901281815917546,0.5,0.05686711909542322,0.5975660626423428,0.5819665785015034
650f65aac58fe4dc08bbe23f_2,10,black_high,black,0.11737190488031544,0.6901281815917546,0.5,0.027552328110467632,0.5975660626423428,0.587055619397217
650f65aac58fe4dc08bbe23f_2,11,white_high,white,0.11737190488031544,0.7983163329898694,0.5,0.027552328110467632,0.6160154573405033,0.587055619397217
650f65aac58fe4dc08bbe23f_2,12,black_high,black,0.11737190488031544,0.7983163329898694,0.3969007347259309,0.027552328110467632,0.6160154573405033,0.569082427588202
650f65aac58fe4dc08bbe23f_2,13,black_high,black,0.11737190488031544,0.7991842571484227,0.3969007347259309,0.027552328110467632,0.6161622002480553,0.569082427588202
650f65aac58fe4dc08bbe23f_2,14,black_high,white,0.11737190488031544,0.7996047695916737,0.3969007347259309,0.027552328110467632,0.616233290121381,0.569082427588202
650f65aac58fe4dc08bbe23f_2,15,black_high,black,0.05686711909542322,0.7996047695916737,0.3969007347259309,0.027552328110467632,0.6264088496640912,0.569082427588202
650f65aac58fe4dc08bbe23f_2,16,white_high,white,0.05686711909542322,0.8513581420522703,0.3969007347259309,0.027552328110467632,0.6350251109181165,0.569082427588202
650f65aac58fe4dc08bbe23f_2,17,black_high,black,0.05686711909542322,0.8513581420522703,0.3984983945891607,0.027552328110467632,0.6350251109181165,0.5693624679682482
650f65aac58fe4dc08bbe23f_2,18,white_high,white,0.05686711909542322,0.9279824737691877,0.3984983945891607,0.027552328110467632,0.6476234696219562,0.5693624679682482
650f65aac58fe4dc08bbe23f_2,19,white_high,black,0.05686711909542322,0.9279824737691877,0.45082209929914074,0.027552328110467632,0.6476234696219562,0.5785083317025432
650f65aac58fe4dc08bbe23f_2,20,black_high,black,0.05686711909542322,0.9279824737691877,0.45082209929914074,0.013349204186571168,0.6476234696219562,0.580981957466394
650f65aac58fe4dc08bbe23f_2,21,black_high,black,0.05686711909542322,0.6558094481532442,0.45082209929914074,0.013349204186571168,0.6020591693742745,0.580981957466394
650f65aac58fe4dc08bbe23f_2,22,black_high,white,0.05686711909542322,0.7816887805645941,0.45082209929914074,0.013349204186571168,0.6234069635041622,0.580981957466394
650f65aac58fe4dc08bbe23f_2,23,black_high,black,0.027552328110467632,0.7816887805645941,0.45082209929914074,0.013349204186571168,0.6283137201025997,0.580981957466394
650f65aac58fe4dc08bbe23f_2,24,white_high,black,0.027552328110467632,0.7911281469149072,0.45082209929914074,0.013349204186571168,0.6298881367856175,0.580981957466394
650f65aac58fe4dc08bbe23f_2,25,black_high,white,0.027552328110467632,0.7911281469149072,0.45082209929914074,0.006467738468426096,0.6298881367856175,0.5821789838939142
650f65aac58fe4dc08bbe23f_2,26,white_high,black,0.013349204186571168,0.7911281469149072,0.45082209929914074,0.006467738468426096,0.632251908386257,0.5821789838939142
650f65aac58fe4dc08bbe23f_2,27,black_high,white,0.013349204186571168,0.7911281469149072,0.45082209929914074,0.0031336430480282795,0.632251908386257,0.5827586005218309
650f65aac58fe4dc08bbe23f_2,28,white_high,white,0.006467738468426096,0.7911281469149072,0.45082209929914074,0.0031336430480282795,0.6333948906063043,0.5827586005218309
650f65aac58fe4dc08bbe23f_2,29,black_high,black,0.006467738468426096,0.7911281469149072,0.6823716569971775,0.0031336430480282795,0.6333948906063043,0.6223714551076938
650f65aac58fe4dc08bbe23f_2,30,white_high,white,0.006467738468426096,0.79570155458837,0.6823716569971775,0.0031336430480282795,0.6341536856925979,0.6223714551076938
650f65aac58fe4dc08bbe23f_2,31,black_high,white,0.006467738468426096,0.79570155458837,0.6399093704180944,0.0031336430480282795,0.6341536856925979,0.6152116403324985
650f65aac58fe4dc08bbe23f_2,32,white_high,white,0.0031336430480282795,0.79570155458837,0.6399093704180944,0.0031336430480282795,0.6347064416774085,0.6152116403324985
650f65aac58fe4dc08bbe23f_2,33,white_high,black,0.0031336430480282795,0.79570155458837,0.46468733866870976,0.0031336430480282795,0.6347064416774085,0.5851665373405828
650f65aac58fe4dc08bbe23f_2,34,white_high,white,0.0031336430480282795,0.79570155458837,0.46468733866870976,0.0015182615686137296,0.6347064416774085,0.5854468139603695
650f65aac58fe4dc08bbe23f_2,35,black_high,white,0.0031336430480282795,0.79570155458837,0.4313412532223155,0.0015182615686137296,0.6347064416774085,0.5796501425671065
650f65aac58fe4dc08bbe23f_2,36,white_high,white,0.0015182615686137296,0.79570155458837,0.4313412532223155,0.0015182615686137296,0.6349741264616862,0.5796501425671065
650f65aac58fe4dc08bbe23f_2,37,black_high,white,0.0015182615686137296,0.79570155458837,0.5182842175964382,0.0015182615686137296,0.6349741264616862,0.5947137486454552
650f65aac58fe4dc08bbe23f_2,38,white_high,black,0.000735603307524074,0.79570155458837,0.5182842175964382,0.0015182615686137296,0.6351037907288987,0.5947137486454552
650f65aac58fe4dc08bbe23f_2,39,white_high,white,0.000735603307524074,0.79570155458837,0.5182842175964382,0.000735603307524074,0.6351037907288987,0.5948485891172142
650f65aac58fe4dc08bbe23f_2,40,white_high,black,0.000735603307524074,0.79570155458837,0.45730913795788375,0.000735603307524074,0.6351037907288987,0.5843021087094765
650f65aac58fe4dc08bbe23f_2,41,black_high,black,0.000735603307524074,0.79570155458837,0.45730913795788375,0.0003564025048295384,0.6351037907288987,0.58436794659276
650f65aac58fe4dc08bbe23f_2,42,white_high,white,0.000735603307524074,0.7463677547701342,0.45730913795788375,0.0003564025048295384,0.6268929280565373,0.58436794659276
650f65aac58fe4dc08bbe23f_2,43,white_high,white,0.000735603307524074,0.7463677547701342,0.6339650184212815,0.0003564025048295384,0.6268929280565373,0.6146755670201924
650f65aac58fe4dc08bbe23f_2,44,black_high,white,0.000735603307524074,0.7463677547701342,0.7711050741111134,0.0003564025048295384,0.6268929280565373,0.6376179918380617
650f65aac58fe4dc08bbe23f_2,45,white_high,white,0.0003564025048295384,0.7463677547701342,0.7711050741111134,0.0003564025048295384,0.6269563270586583,0.6376179918380617
650f65aac58fe4dc08bbe23f_2,46,white_high,black,0.0003564025048295384,0.7463677547701342,0.7344506696205433,0.0003564025048295384,0.6269563270586583,0.6315422613664582
654fd3d72b14d852c7fff2b4,0,black_high,black,0.5,0.5,0.5,0.5,0.5740335107206903,0.4259664892793097
654fd3d72b14d852c7fff2b4,1,black_high,black,0.5,0.5,0.5,0.5,0.5740335107206903,0.4259664892793097
654fd3d72b14d852c7fff2b4,2,white_high,white,0.5,0.5,0.5,0.5,0.5740335107206903,0.4259664892793097
654fd3d72b14d852c7fff2b4,3,black_high,black,0.5,0.5,0.5636661418144573,0.5,0.5740335107206903,0.5151278339206015
654fd3d72b14d852c7fff2b4,4,white_high,white,0.5,0.690998425443372,0.5636661418144573,0.5,0.7981703167226888,0.5151278339206015
654fd3d72b14d852c7fff2b4,5,white_high,white,0.5,0.690998425443372,0.5231323656790714,0.5,0.7981703167226888,0.4581132674228848
654fd3d72b14d852c7fff2b4,6,black_high,black,0.5,0.690998425443372,0.38107259731188026,0.5,0.7981703167226888,0.2751463886257731
654fd3d72b14d852c7fff2b4,7,black_high,black,0.5,0.5057309552227569,0.38107259731188026,0.5,0.581912625557681,0.2751463886257731
654fd3d72b14d852c7fff2b4,8,white_high,black,0.5,0.7567468444011427,0.38107259731188026,0.5,0.8513832536546894,0.2751463886257731
654fd3d72b14d852c7fff2b4,9,white_high,white,0.5,0.7567468444011427,0.38107259731188026,0.1816692909277134,0.8513832536546894,0.6954276015488238
654fd3d72b14d852c7fff2b4,10,white_high,white,0.5,0.7567468444011427,0.393122944349092,0.1816692909277134,0.8513832536546894,0.7096202423312854
654fd3d72b14d852c7fff2b4,11,black_high,black,0.5,0.7567468444011427,0.39750130035245823,0.1816692909277134,0.8513832536546894,0.7146791105221381
654fd3d72b14d852c7fff2b4,12,white_high,white,0.5,0.9116167434128537,0.39750130035245823,0.1816692909277134,0.9320378385531414,0.7146791105221381
654fd3d72b14d852c7fff2b4,13,black_high,black,0.5,0.9116167434128537,0.46275826782803686,0.1816692909277134,0.9320378385531414,0.7834766445045566
654fd3d72b14d852c7fff2b4,14,black_high,black,0.5,0.967886952891862,0.46275826782803686,0.1816692909277134,0.9495780787468421,0.7834766445045566
654fd3d72b14d852c7fff2b4,15,white_high,black,0.5,0.860999807375758,0.46275826782803686,0.1816692909277134,0.9115829530548698,0.7834766445045566
654fd3d72b14d852c7fff2b4,16,black_high,black,0.5,0.860999807375758,0.46275826782803686,0.06600746253235633,0.9115829530548698,0.8741295766211769
654fd3d72b14d852c7fff2b4,17,white_high,white,0.5,0.8858297253198194,0.46275826782803686,0.06600746253235633,0.9222324237730255,0.8741295766211769
654fd3d72b14d852c7fff2b4,18,white_high,white,0.5,0.8858297253198194,0.613800925475714,0.06600746253235633,0.9222324237730255,0.9420967231500599
654fd3d72b14d852c7fff2b4,19,black_high,white,0.5,0.8858297253198194,0.7960128341340104,0.06600746253235633,0.9222324237730255,0.9784665511124513
654fd3d72b14d852c7fff2b4,20,black_high,black,0.1816692909277134,0.8858297253198194,0.7960128341340104,0.06600746253235633,0.9861750265362301,0.9784665511124513
654fd3d72b14d852c7fff2b4,21,white_high,white,0.1816692909277134,0.831185250678744,0.7960128341340104,0.06600746253235633,0.9812815788892857,0.9784665511124513
654fd3d72b14d852c7fff2b4,22,white_high,white,0.1816692909277134,0.831185250678744,0.41655445792188506,0.06600746253235633,0.9812815788892857,0.8425792939470355
654fd3d72b14d852c7fff2b4,23,black_high,black,0.1816692909277134,0.831185250678744,0.5333471568936377,0.06600746253235633,0.9812815788892857,0.9118031515845492
654fd3d72b14d852c7fff2b4,24,white_high,white,0.1816692909277134,0.8749969465708782,0.5333471568936377,0.06600746253235633,0.9853173580830192,0.9118031515845492
654fd3d72b14d852c7fff2b4,25,white_high,white,0.1816692909277134,0.8749969465708782,0.575782450509102,0.06600746253235633,0.9853173580830192,0.9292378989149871
654fd3d72b14d852c7fff2b4,26,black_high,black,0.1816692909277134,0.8749969465708782,0.4638685462830489,0.06600746253235633,0.9853173580830192,0.8748165297957399
654fd3d72b14d852c7fff2b4,27,black_high,black,0.1816692909277134,0.8909154260250074,0.4638685462830489,0.06600746253235633,0.9865604532042812,0.8748165297957399
654fd3d72b14d852c7fff2b4,28,white_high,white,0.1816692909277134,0.6420346565173362,0.4638685462830489,0.06600746253235633,0.9475090635363927,0.8748165297957399
654fd3d72b14d852c7fff2b4,29,black_high,black,0.1816692909277134,0.6420346565173362,0.4232059070316507,0.06600746253235633,0.9475090635363927,0.8474884748395793
654fd3d72b14d852c7fff2b4,30,white_high,black,0.1816692909277134,0.7426050961167036,0.4232059070316507,0.06600746253235633,0.969529902693094,0.8474884748395793
654fd3d72b14d852c7fff2b4,31,black_high,black,0.1816692909277134,0.7426050961167036,0.4232059070316507,0.023983057828381567,0.969529902693094,0.8756546943201157
654fd3d72b14d852c7fff2b4,32,black_high,black,0.1816692909277134,0.8428123588317719,0.4232059070316507,0.023983057828381567,0.9824481465893133,0.8756546943201157
654fd3d72b14d852c7fff2b4,33,white_high,white,0.1816692909277134,0.8155553817438217,0.4232059070316507,0.023983057828381567,0.9795928742028465,0.8756546943201157
654fd3d72b14d852c7fff2b4,34,black_high,black,0.1816692909277134,0.8155553817438217,0.47209774316600617,0.023983057828381567,0.9795928742028465,0.902691131432568
654fd3d72b14d852c7fff2b4,35,white_high,white,0.1816692909277134,0.80565187034302,0.47209774316600617,0.023983057828381567,0.9784465728009967,0.902691131432568
654fd3d72b14d852c7fff2b4,36,white_high,white,0.1816692909277134,0.80565187034302,0.6171943172002854,0.023983057828381567,0.9784465728009967,0.9545806237927267
654fd3d72b14d852c7fff2b4,37,black_high,black,0.1816692909277134,0.80565187034302,0.7335796424564387,0.023983057828381567,0.9784465728009967,0.9759046055638533
654fd3d72b14d852c7fff2b4,38,black_high,black,0.1816692909277134,0.7383874007408062,0.7335796424564387,0.023983057828381567,0.9688197081883022,0.9759046055638533
654fd3d72b14d852c7fff2b4,39,black_high,black,0.1816692909277134,0.8412799073751951,0.7335796424564387,0.023983057828381567,0.9822985771004822,0.9759046055638533
654fd3d72b14d852c7fff2b4,40,black_high,black,0.1816692909277134,0.878664724819284,0.7335796424564387,0.023983057828381567,0.9856134627160048,0.9759046055638533
654fd3d72b14d852c7fff2b4,41,white_high,white,0.1816692909277134,0.8285819295578861,0.7335796424564387,0.023983057828381567,0.9810101391160847,0.9759046055638533
654fd3d72b14d852c7fff2b4,42,white_high,white,0.1816692909277134,0.8285819295578861,0.8395330632982494,0.023983057828381567,0.9810101391160847,0.9865939845028923
654fd3d72b14d852c7fff2b4,43,black_high,black,0.1816692909277134,0.8285819295578861,0.8143638871551868,0.023983057828381567,0.9810101391160847,0.9845820973392418
654fd3d72b14d852c7fff2b4,44,white_high,white,0.1816692909277134,0.8740510595667114,0.8143638871551868,0.023983057828381567,0.9852400265657514,0.9845820973392418
6550edd3c5d5a51c51ab1224,0,black_high,black,0.5,0.5,0.5,0.5,0.5555033944654221,0.444496605534578
6550edd3c5d5a51c51ab1224,1,black_high,black,0.5,0.5554209536405648,0.5,0.5,0.6071953332213302,0.444496605534578
6550edd3c5d5a51c51ab1224,2,black_high,black,0.5,0.8018109008190921,0.5,0.5,0.7991096349808483,0.444496605534578
6550edd3c5d5a51c51ab1224,3,white_high,white,0.5,0.7453863286751017,0.5,0.5,0.7621100830670616,0.444496605534578
6550edd3c5d5a51c51ab1224,4,black_high,black,0.5,0.7453863286751017,0.5,0.5,0.7621100830670616,0.444496605534578
6550edd3c5d5a51c51ab1224,5,white_high,black,0.5,0.7202327925009192,0.5,0.5,0.7441762211457644,0.444496605534578
6550edd3c5d5a51c51ab1224,6,black_high,black,0.5,0.7202327925009192,0.5,0.2228952317971764,0.7441762211457644,0.6984855622182159
6550edd3c5d5a51c51ab1224,7,black_high,black,0.5,0.7090195859487931,0.5,0.2228952317971764,0.735901265666766,0.6984855622182159
6550edd3c5d5a51c51ab1224,8,white_high,white,0.5,0.5931789381204121,0.5,0.2228952317971764,0.6411560379273838,0.6984855622182159
6550edd3c5d5a51c51ab1224,9,black_high,white,0.5,0.5931789381204121,0.7216838145622588,0.2228952317971764,0.6411560379273838,0.8442924977482226
6550edd3c5d5a51c51ab1224,10,black_high,black,0.2228952317971764,0.5931789381204121,0.7216838145622588,0.2228952317971764,0.8379989616844721,0.8442924977482226
6550edd3c5d5a51c51ab1224,11,black_high,black,0.2228952317971764,0.6523801893030574,0.7216838145622588,0.2228952317971764,0.8665186506877622,0.8442924977482226
6550edd3c5d5a51c51ab1224,12,white_high,white,0.2228952317971764,0.7341924961536994,0.7216838145622588,0.2228952317971764,0.8988371359334071,0.8442924977482226
6550edd3c5d5a51c51ab1224,13,white_high,white,0.2228952317971764,0.7341924961536994,0.8759292986678975,0.2228952317971764,0.8988371359334071,0.9073951104822052
6550edd3c5d5a51c51ab1224,14,black_high,black,0.2228952317971764,0.7341924961536994,0.8338485572535561,0.2228952317971764,0.8988371359334071,0.8929090215365274
6550edd3c5d5a51c51ab1224,15,black_high,black,0.2228952317971764,0.7152426887118057,0.8338485572535561,0.2228952317971764,0.8920327492829581,0.8929090215365274
6550edd3c5d5a51c51ab1224,16,black_high,white,0.2228952317971764,0.5959531379861308,0.8338485572535561,0.2228952317971764,0.8394385443656335,0.8929090215365274
6550edd3c5d5a51c51ab1224,17,white_high,white,0.099364568715834,0.5959531379861308,0.8338485572535561,0.2228952317971764,0.8935897288888576,0.8929090215365274
6550edd3c5d5a51c51ab1224,18,black_high,black,0.099364568715834,0.5959531379861308,0.6488265031083686,0.2228952317971764,0.8935897288888576,0.8039275031176639
6550edd3c5d5a51c51ab1224,19,white_high,white,0.099364568715834,0.7090378547878643,0.6488265031083686,0.2228952317971764,0.9283596051448954,0.8039275031176639
6550edd3c5d5a51c51ab1224,20,white_high,black,0.099364568715834,0.7090378547878643,0.6771873430969355,0.2228952317971764,0.9283596051448954,0.8205123317663102
6550edd3c5d5a51c51ab1224,21,white_high,white,0.099364568715834,0.7090378547878643,0.6771873430969355,0.099364568715834,0.9283596051448954,0.8801351466165459
6550edd3c5d5a51c51ab1224,22,black_high,black,0.099364568715834,0.7090378547878643,0.8006722423844934,0.099364568715834,0.9283596051448954,0.9218262739781742
6550edd3c5d5a51c51ab1224,23,black_high,black,0.099364568715834,0.7594499431163452,0.8006722423844934,0.099364568715834,0.9402035924248108,0.9218262739781742
6550edd3c5d5a51c51ab1224,24,white_high,white,0.099364568715834,0.7819231713430581,0.8006722423844934,0.099364568715834,0.9448704844661835,0.9218262739781742
6550edd3c5d5a51c51ab1224,25,black_high,black,0.099364568715834,0.7819231713430581,0.8557206328847958,0.099364568715834,0.9448704844661835,0.9357519905248979
6550edd3c5d5a51c51ab1224,26,white_high,white,0.099364568715834,0.847362475813271,0.8557206328847958,0.099364568715834,0.9565781942502497,0.9357519905248979
6550edd3c5d5a51c51ab1224,27,black_high,black,0.099364568715834,0.847362475813271,0.8248397267654839,0.099364568715834,0.9565781942502497,0.9282514123525634
6550edd3c5d5a51c51ab1224,28,white_high,white,0.099364568715834,0.5994299254875155,0.8248397267654839,0.099364568715834,0.8948513258825859,0.9282514123525634
6550edd3c5d5a51c51ab1224,29,white_high,black,0.099364568715834,0.5994299254875155,0.7556523596697774,0.099364568715834,0.8948513258825859,0.9084386375428481
6550edd3c5d5a51c51ab1224,30,white_high,white,0.099364568715834,0.5994299254875155,0.7556523596697774,0.04429577715268457,0.8948513258825859,0.9245594751544751
6550edd3c5d5a51c51ab1224,31,white_high,white,0.099364568715834,0.5994299254875155,0.8356511984984392,0.04429577715268457,0.8948513258825859,0.9433670362492693
6550edd3c5d5a51c51ab1224,32,white_high,white,0.099364568715834,0.5994299254875155,0.8713139179468782,0.04429577715268457,0.8948513258825859,0.9502480542646125
6550edd3c5d5a51c51ab1224,33,white_high,white,0.099364568715834,0.5994299254875155,0.6655282036205743,0.04429577715268457,0.8948513258825859,0.8966216694790508
6550edd3c5d5a51c51ab1224,34,black_high,black,0.099364568715834,0.5994299254875155,0.7400537555516504,0.04429577715268457,0.8948513258825859,0.9202782368023666
6550edd3c5d5a51c51ab1224,35,white_high,white,0.099364568715834,0.7105877734999256,0.7400537555516504,0.04429577715268457,0.9287540426583785,0.9202782368023666
6550edd3c5d5a51c51ab1224,36,black_high,black,0.099364568715834,0.7105877734999256,0.6624346286155004,0.04429577715268457,0.9287540426583785,0.8955164605827401
6550edd3c5d5a51c51ab1224,37,white_high,white,0.099364568715834,0.8155618357380933,0.6624346286155004,0.04429577715268457,0.9512191757691262,0.8955164605827401
6550edd3c5d5a51c51ab1224,38,white_high,white,0.099364568715834,0.8155618357380933,0.6278327620348452,0.04429577715268457,0.9512191757691262,0.882428533670408
6550edd3c5d5a51c51ab1224,39,white_high,white,0.099364568715834,0.8155618357380933,0.7786704408123191,0.04429577715268457,0.9512191757691262,0.9304921998702512
6550edd3c5d5a51c51ab1224,40,black_high,white,0.099364568715834,0.8155618357380933,0.5688076713592016,0.04429577715268457,0.9512191757691262,0.8568291004347772
6550edd3c5d5a51c51ab1224,41,black_high,black,0.04429577715268457,0.8155618357380933,0.5688076713592016,0.04429577715268457,0.9601383252532065,0.8568291004347772
6550edd3c5d5a51c51ab1224,42,black_high,black,0.04429577715268457,0.8069373179680638,0.5688076713592016,0.04429577715268457,0.9588526020158324,0.8568291004347772
6550edd3c5d5a51c51ab1224,43,black_high,black,0.04429577715268457,0.7476716365525199,0.5688076713592016,0.04429577715268457,0.948885588573881,0.8568291004347772
6550edd3c5d5a51c51ab1224,44,white_high,white,0.04429577715268457,0.7766725145996141,0.5688076713592016,0.04429577715268457,0.954019857867124,0.8568291004347772
6550edd3c5d5a51c51ab1224,45,black_high,black,0.04429577715268457,0.7766725145996141,0.5860947573546311,0.04429577715268457,0.954019857867124,0.8647734632379149
6550edd3c5d5a51c51ab1224,46,white_high,white,0.04429577715268457,0.7896008294688714,0.5860947573546311,0.04429577715268457,0.9561470806474145,0.8647734632379149
656bb5b282d8f0267db9d167,0,black_high,white,0.5,0.5,0.5,0.5,0.6019518606812084,0.39804813931879157
656bb5b282d8f0267db9d167,1,black_high,white,0.3064065954707605,0.5,0.5,0.5,0.6154852100357834,0.39804813931879157
656bb5b282d8f0267db9d167,2,black_high,black,0.1877700034959645,0.5,0.5,0.5,0.6236925969576154,0.39804813931879157
656bb5b282d8f0267db9d167,3,black_high,white,0.1877700034959645,0.4612813190941521,0.5,0.5,0.6210215442864258,0.39804813931879157
656bb5b282d8f0267db9d167,4,white_high,black,0.11506793500546256,0.4612813190941521,0.5,0.5,0.6260308052876186,0.39804813931879157
656bb5b282d8f0267db9d167,5,black_high,white,0.11506793500546256,0.4612813190941521,0.5,0.3064065954707605,0.6260308052876186,0.41173916594652016
656bb5b282d8f0267db9d167,6,black_high,black,0.07051514842574905,0.4612813190941521,0.5,0.3064065954707605,0.6290873259082292,0.41173916594652016
656bb5b282d8f0267db9d167,7,white_high,black,0.07051514842574905,0.5924287243225845,0.5,0.3064065954707605,0.6380240529993727,0.41173916594652016
656bb5b282d8f0267db9d167,8,black_high,black,0.07051514842574905,0.5924287243225845,0.5,0.1877700034959645,0.6380240529993727,0.420198689373665
656bb5b282d8f0267db9d167,9,black_high,black,0.07051514842574905,0.6727975842043209,0.5,0.1877700034959645,0.6434542429589606,0.420198689373665
656bb5b282d8f0267db9d167,10,white_high,black,0.07051514842574905,0.7607673625866277,0.5,0.1877700034959645,0.6493559679631745,0.420198689373665
656bb5b282d8f0267db9d167,11,white_high,black,0.07051514842574905,0.7607673625866277,0.5,0.11506793500546256,0.6493559679631745,0.42540639760474386
656bb5b282d8f0267db9d167,12,black_high,white,0.07051514842574905,0.7607673625866277,0.5,0.07051514842574905,0.6493559679631745,0.428606026607896
656bb5b282d8f0267db9d167,13,black_high,black,0.04321261311649824,0.7607673625866277,0.5,0.07051514842574905,0.6511784897450054,0.428606026607896
656bb5b282d8f0267db9d167,14,white_high,black,0.04321261311649824,0.7372390413718117,0.5,0.07051514842574905,0.649608168621162,0.428606026607896
656bb5b282d8f0267db9d167,15,white_high,black,0.04321261311649824,0.7372390413718117,0.5,0.04321261311649824,0.649608168621162,0.43056977310511424
656bb5b282d8f0267db9d167,16,white_high,black,0.04321261311649824,0.7372390413718117,0.5,0.02648125933284271,0.649608168621162,0.4317742671713392
656bb5b282d8f0267db9d167,17,black_high,white,0.04321261311649824,0.7372390413718117,0.5,0.016228065031909274,0.649608168621162,0.4325127969082197
656bb5b282d8f0267db9d167,18,white_high,black,0.02648125933284271,0.7372390413718117,0.5,0.016228065031909274,0.6507251835557959,0.4325127969082197
656bb5b282d8f0267db9d167,19,white_high,white,0.02648125933284271,0.7372390413718117,0.5,0.009944772315010838,0.6507251835557959,0.43296552615749306
656bb5b282d8f0267db9d167,20,white_high,white,0.02648125933284271,0.7372390413718117,0.5,0.009944772315010838,0.6507251835557959,0.43296552615749306
656bb5b282d8f0267db9d167,21,black_high,white,0.02648125933284271,0.7372390413718117,0.5774373618116958,0.009944772315010838,0.6507251835557959,0.438554075922649
656bb5b282d8f0267db9d167,22,white_high,black,0.016228065031909274,0.7372390413718117,0.5774373618116958,0.009944772315010838,0.651408889068355,0.438554075922649
656bb5b282d8f0267db9d167,23,black_high,white,0.016228065031909274,0.7372390413718117,0.5774373618116958,0.0060942876555486886,0.651408889068355,0.4388323795644454
656bb5b282d8f0267db9d167,24,white_high,white,0.009944772315010838,0.7372390413718117,0.5774373618116958,0.0060942876555486886,0.6518275651913314,0.4388323795644454
656bb5b282d8f0267db9d167,25,white_high,white,0.009944772315010838,0.7372390413718117,0.5087359558840705,0.0060942876555486886,0.6518275651913314,0.4338727512954486
656bb5b282d8f0267db9d167,26,white_high,white,0.009944772315010838,0.7372390413718117,0.4666348280953937,0.0060942876555486886,0.6518275651913314,0.4308398925544077
656bb5b282d8f0267db9d167,27,black_high,black,0.009944772315010838,0.7372390413718117,0.5569907443505216,0.0060942876555486886,0.6518275651913314,0.4373549923750301
656bb5b282d8f0267db9d167,28,black_high,white,0.009944772315010838,0.6841018948648153,0.5569907443505216,0.0060942876555486886,0.6482795256258455,0.4373549923750301
