subject,trial,V_target,V_distractor,p_target
6162fc52fa68079d28dc5be9,20,0.3654924340613292,0.1255940114138907,0.5915913689685979
6162fc52fa68079d28dc5be9,21,0.21468388662725008,0.30254706080384586,0.46612353979531035
6162fc52fa68079d28dc5be9,22,0.40771757873223835,0.44809790612846656,0.48441215516714536
6162fc52fa68079d28dc5be9,23,0.6352843223012565,0.6103333660458834,0.5096336406681277
6162fc52fa68079d28dc5be9,24,0.605619530267997,0.2900252110408943,0.6195097912258486
6162fc52fa68079d28dc5be9,25,0.36624786941591736,0.3704538953968321,0.49837584519466743
6162fc52fa68079d28dc5be9,26,0.37698156173769715,0.3879684411649143,0.49575750896082466
6162fc52fa68079d28dc5be9,27,0.668547396766876,0.2996944701798483,0.6387012151131505
6162fc52fa68079d28dc5be9,28,0.6404542608963353,0.40054407113700996,0.5915957603675099
6162fc52fa68079d28dc5be9,29,0.345292576091297,0.30821450374210885,0.5143138170641673
6162fc52fa68079d28dc5be9,30,0.13747653650541905,0.5218025429723491,0.35580210908157206
6162fc52fa68079d28dc5be9,31,0.21421059275159982,0.1330775122448551,0.5312886706200823
6162fc52fa68079d28dc5be9,32,0.29054744090435164,0.07773983351093158,0.5814438499720812
6162fc52fa68079d28dc5be9,33,0.35419668278984084,0.5226452299712552,0.43531793658326784
6162fc52fa68079d28dc5be9,34,0.09428335389308068,0.1538362844223596,0.4770197864857649
6162fc52fa68079d28dc5be9,35,0.17111928219484226,0.3625846511680237,0.4265996784975791
6162fc52fa68079d28dc5be9,36,0.14660776219814015,0.12299429286298583,0.5091173505910344
6162fc52fa68079d28dc5be9,37,0.14736637058915333,0.4920728651735264,0.3699491825829931
6162fc52fa68079d28dc5be9,38,0.33551350310099765,0.3630162757091563,0.48938137775142176
6162fc52fa68079d28dc5be9,39,0.029863436661586064,0.10632277031066023,0.4705094317046269
6162fc52fa68079d28dc5be9,40,-0.008517232788655096,0.08870301310941957,0.46252870766790927
6162fc52fa68079d28dc5be9,41,0.08590762165967512,0.06768597772525775,0.5070358388886743
6162fc52fa68079d28dc5be9,42,0.2441462114497831,0.11869563743497899,0.5482918380224143
6162fc52fa68079d28dc5be9,43,0.15913196749101516,0.3628554058180584,0.42197478835539354
6162fc52fa68079d28dc5be9,44,0.36107437900193456,0.20260938720241156,0.5608877119280432
6162fc52fa68079d28dc5be9,45,0.2495290671645737,0.42809466169556176,0.431480565968956
6162fc52fa68079d28dc5be9,46,0.48110211422708793,0.07787442608820039,0.6508612008654479
6162fc52fa68079d28dc5be9,47,0.487753345307259,0.466425152660174,0.5082351549966535
63039f41fa5c21d483996be2,0,0.0,0.0,0.5
63039f41fa5c21d483996be2,1,0.0,0.0,0.5
63039f41fa5c21d483996be2,2,0.0,0.0,0.5
63039f41fa5c21d483996be2,3,0.0,0.0,0.5
63039f41fa5c21d483996be2,4,0.0,0.0,0.5
63039f41fa5c21d483996be2,5,0.0,0.0,0.5
63039f41fa5c21d483996be2,6,0.0,0.0,0.5
63039f41fa5c21d483996be2,7,0.0,0.0,0.5
63039f41fa5c21d483996be2,8,0.10938653666843928,0.0309548978572096,0.5157226718683908
63039f41fa5c21d483996be2,9,0.3478824720101484,0.21676526055012973,0.5262686598834544
63039f41fa5c21d483996be2,10,0.13737896746300687,0.11182569990773245,0.5051240045364379
63039f41fa5c21d483996be2,11,0.5091035103322318,0.8028982383503802,0.4413566348898662
63039f41fa5c21d483996be2,12,0.898977620310655,0.9823162838955806,0.48329436000670295
63039f41fa5c21d483996be2,13,-0.24779857125386726,-0.3885632182695374,0.5281975137671189
63039f41fa5c21d483996be2,14,0.6571939607127524,0.7602150046859664,0.4793529894851099
63039f41fa5c21d483996be2,15,0.7978977214376131,0.8232058955222108,0.49492513882198497
63039f41fa5c21d483996be2,16,0.051847161434803946,-0.22451465180045135,0.5551928672133647
63039f41fa5c21d483996be2,17,0.4934757822093784,0.46727678457451327,0.5052534785198322
63039f41fa5c21d483996be2,18,1.2169245745092123,0.46951001337085635,0.6455452620929447
63039f41fa5c21d483996be2,19,-0.39278936486107796,0.4592007011031636,0.335503647196136
63039f41fa5c21d483996be2,20,0.601244434862944,0.37601001377355137,0.5450436943877838
63039f41fa5c21d483996be2,21,1.1651072363890906,1.2570515337709602,0.48157080857627427
63039f41fa5c21d483996be2,22,-0.7195498361584993,-0.29048170367916953,0.41479852493069785
63039f41fa5c21d483996be2,23,0.49958083337914416,0.3174950385171126,0.5364488027456905
63039f41fa5c21d483996be2,24,0.23354027769350788,0.11639618978269009,0.5234735768155376
63039f41fa5c21d483996be2,25,0.020489117045906835,0.0828969504061148,0.487488001135862
63039f41fa5c21d483996be2,26,0.8076343508899254,-0.11984853789613154,0.6778591637705613
63039f41fa5c21d483996be2,27,0.6623877401732856,1.0301235424575035,0.4267881771528731
63039f41fa5c21d483996be2,28,-0.06943720675894022,-0.30709856774486166,0.5475143085162183
63039f41fa5c21d483996be2,29,0.6385951691074346,0.3160887806864759,0.5643137893989895
63039f41fa5c21d483996be2,30,-0.17278661915299864,-0.582835262036214,0.5814935054132696
63039f41fa5c21d483996be2,31,-0.22433692760701474,-0.6647413287547327,0.5874069985186257
63039f41fa5c21d483996be2,32,-0.19080796769679192,-0.12697478413519248,0.48720235947575774
63039f41fa5c21d483996be2,33,0.23816946906801068,-0.12112525971792903,0.5715546144223941
63039f41fa5c21d483996be2,34,-0.14644697759099123,0.18443394933013096,0.43403537280207233
63039f41fa5c21d483996be2,35,0.3377269137609422,0.03945143964380926,0.559529338963348
63039f41fa5c21d483996be2,36,-0.3835914726391639,0.021573662851745164,0.4194600705204295
63039f41fa5c21d483996be2,37,0.7424225238848855,0.6882843584209737,0.5108545934654903
63039f41fa5c21d483996be2,38,-0.06137212553847689,0.16747235948360523,0.45423835062903434
63039f41fa5c21d483996be2,39,-0.06813181041674979,0.7199525178387622,0.3470262236617575
63039f41fa5c21d483996be2,40,-0.12234948469460569,-0.1508495434215248,0.5057148536015244
63039f41fa5c21d483996be2,41,0.06377999832461866,0.8679919108798524,0.34410071766991834
63039f41fa5c21d483996be2,42,0.04426914838080847,-0.07037535202203478,0.5229734171674792
63039f41fa5c21d483996be2,43,0.6010248901952112,-0.023507612670397617,0.6226822669585413
63039f41fa5c21d483996be2,44,0.062196207202550445,0.026374499077644317,0.5071828149913614
63039f41fa5c21d483996be2,45,0.013621257358863076,-0.11837175489320556,0.526443795786079
63039f41fa5c21d483996be2,46,-0.542796771276833,-0.3199938126786746,0.4554399708314421
63039f41fa5c21d483996be2,47,0.4150334598193893,0.7638784263772325,0.4304991748539595
650f65aac58fe4dc08bbe23f_2,0,0.0,0.0,0.5
650f65aac58fe4dc08bbe23f_2,1,0.32491788463546756,0.33852525962947716,0.496197173163308
650f65aac58fe4dc08bbe23f_2,2,0.10511079926539599,0.09749571364282325,0.5021282014715721
650f65aac58fe4dc08bbe23f_2,3,0.049065697091631444,-0.0034222594322889034,0.5146647836268178
650f65aac58fe4dc08bbe23f_2,4,0.030949906463734748,0.027600170808865728,0.5009361611181914
650f65aac58fe4dc08bbe23f_2,5,-0.017417489876070107,-0.015180906427826397,0.4993749346117156
650f65aac58fe4dc08bbe23f_2,6,0.4619639711326351,0.6414955942306917,0.4499934165635035
650f65aac58fe4dc08bbe23f_2,7,-0.00284323989410629,0.6318499103797477,0.32970500813808545
650f65aac58fe4dc08bbe23f_2,8,0.026225757455061498,-3.177361976813148e-05,0.5073377562021426
650f65aac58fe4dc08bbe23f_2,9,0.18933238129163177,0.46006273570422684,0.42491033562002245
650f65aac58fe4dc08bbe23f_2,10,0.12286671903931115,0.2660478586463371,0.4600698847348279
650f65aac58fe4dc08bbe23f_2,11,0.7184070284943268,0.2759222995087359,0.621201464127397
650f65aac58fe4dc08bbe23f_2,12,0.7569885750306335,0.7133196107060975,0.5122018934118036
650f65aac58fe4dc08bbe23f_2,13,0.45183890561000184,0.5461715332703388,0.47366093834009154
650f65aac58fe4dc08bbe23f_2,14,0.8068452404567257,0.43897568393326863,0.6013849570601258
650f65aac58fe4dc08bbe23f_2,15,0.7273071588225146,0.3298528170778353,0.6092859558111513
650f65aac58fe4dc08bbe23f_2,16,0.6569618241135337,0.6837056919031201,0.4925263554119122
650f65aac58fe4dc08bbe23f_2,17,0.7677922486607178,0.401607880387876,0.6009332695756618
650f65aac58fe4dc08bbe23f_2,18,0.5829495223406587,0.9555963590211529,0.39733551020003854
650f65aac58fe4dc08bbe23f_2,19,0.9575015396778361,0.45001148603930613,0.6381445503620548
650f65aac58fe4dc08bbe23f_2,20,0.050146730263680536,0.5267821007825004,0.36985760351424246
650f65aac58fe4dc08bbe23f_2,21,0.42085311298549655,0.392930663291426,0.5078029500690157
650f65aac58fe4dc08bbe23f_2,22,0.8176875034132636,0.48182480432265595,0.5927773655792447
650f65aac58fe4dc08bbe23f_2,23,0.6560278668965669,0.04454220796725781,0.6645363668695574
650f65aac58fe4dc08bbe23f_2,24,-0.040833273375992574,-0.23122939529469952,0.5530106896563567
650f65aac58fe4dc08bbe23f_2,25,0.7057137827634802,0.6634741178160853,0.5118026723628425
650f65aac58fe4dc08bbe23f_2,26,0.440013587799159,-0.3171353588103349,0.6998139662147388
650f65aac58fe4dc08bbe23f_2,27,-0.2082477496991179,-0.3775446738917098,0.5471732773833949
650f65aac58fe4dc08bbe23f_2,28,-0.35712125686172747,0.13397056496587875,0.3660991115184401
650f65aac58fe4dc08bbe23f_2,29,0.14709213792903458,0.1799440945830003,0.4908197817965555
650f65aac58fe4dc08bbe23f_2,30,0.40430908274499766,0.5841108679932475,0.4499186697725321
650f65aac58fe4dc08bbe23f_2,31,0.2153773626866291,0.34226774723722875,0.46459684880718516
650f65aac58fe4dc08bbe23f_2,32,0.34069675957202683,0.8421567184698928,0.3634135012932151
650f65aac58fe4dc08bbe23f_2,33,0.040157107103703,0.020105179708003185,0.5056037468777391
650f65aac58fe4dc08bbe23f_2,34,0.10583416946250573,0.3876681856718052,0.42188000878739473
650f65aac58fe4dc08bbe23f_2,35,0.167883531185949,-0.01372972070525015,0.5505824570320339
650f65aac58fe4dc08bbe23f_2,36,0.3891978160441981,0.35222935737255995,0.51033023282691
650f65aac58fe4dc08bbe23f_2,37,0.19647109368499813,0.32494725500172716,0.46415591598670297
650f65aac58fe4dc08bbe23f_2,38,0.4985606742186749,0.6286191044904313,0.46371601437543786
650f65aac58fe4dc08bbe23f_2,39,0.012400325336545337,0.008231111996563206,0.501165182366609
650f65aac58fe4dc08bbe23f_2,40,0.2940587293796193,0.10621386198475012,0.5523055901926259
650f65aac58fe4dc08bbe23f_2,41,0.13019732894543462,0.03284586696352591,0.5271803289447969
650f65aac58fe4dc08bbe23f_2,42,0.033023330468660794,-0.09874658245746189,0.5367597475759535
650f65aac58fe4dc08bbe23f_2,43,0.21363139987167193,0.19264778980660907,0.5058640932076827
650f65aac58fe4dc08bbe23f_2,44,0.7226417799942958,0.5399827645103422,0.5508717119429878
650f65aac58fe4dc08bbe23f_2,45,0.8975970524981167,0.47190698649445284,0.6167736518311338
650f65aac58fe4dc08bbe23f_2,46,0.5691255410492548,0.026492809819449185,0.6471661478972328
650f65aac58fe4dc08bbe23f_2,47,0.7253088003576661,0.8816205703447004,0.4564258271694849
654fd3d72b14d852c7fff2b4,0,0.0,0.0,0.5
654fd3d72b14d852c7fff2b4,1,0.161722508914171,0.5706298323988024,0.45873573039309856
654fd3d72b14d852c7fff2b4,2,0.9592105280859022,0.7785287128554721,0.5182666665548665
654fd3d72b14d852c7fff2b4,3,0.3898872341020102,0.3742352000985128,0.5015830969591999
654fd3d72b14d852c7fff2b4,4,0.8887595452734202,1.075108231898805,0.4811609551866617
654fd3d72b14d852c7fff2b4,5,0.9021267637171925,0.15611850866439292,0.5748863163351814
654fd3d72b14d852c7fff2b4,6,0.04759066425093034,-0.25858953998404133,0.5309286137529218
654fd3d72b14d852c7fff2b4,7,-0.18141348274822677,0.24691999656008537,0.4567849251589707
654fd3d72b14d852c7fff2b4,8,0.17511571407679455,-0.11181421020708114,0.5289885646329047
654fd3d72b14d852c7fff2b4,9,-0.41205770020389076,-0.4259544248649289,0.5014055603324779
654fd3d72b14d852c7fff2b4,10,-0.14847130115772775,0.9901259155127498,0.3868323373169878
654fd3d72b14d852c7fff2b4,11,0.3038915908290164,0.8288724223000626,0.44710029041972793
654fd3d72b14d852c7fff2b4,12,1.1677491618809044,1.272154163542889,0.4894416775078689
654fd3d72b14d852c7fff2b4,13,-0.11969653242296519,-0.2576335021458363,0.5139478148936752
654fd3d72b14d852c7fff2b4,14,1.5104570229333811,0.7425322002104353,0.5770518585212819
654fd3d72b14d852c7fff2b4,15,1.025183022644182,2.318429927408925,0.37210092575466636
654fd3d72b14d852c7fff2b4,16,0.08871346622530019,-0.04627535063889854,0.5136498553712714
654fd3d72b14d852c7fff2b4,17,0.7220366541275404,3.494515192542458,0.24570104251063624
654fd3d72b14d852c7fff2b4,18,-0.29872989830379126,-0.40221889891217066,0.5104657158472337
654fd3d72b14d852c7fff2b4,19,0.5748490432721456,1.6659514802701132,0.391399832437299
654fd3d72b14d852c7fff2b4,20,0.9362068147227576,1.0003324148000101,0.49351447306667495
654fd3d72b14d852c7fff2b4,21,-0.30952873297603306,2.4360253618250662,0.24772544006733976
654fd3d72b14d852c7fff2b4,22,-1.3291080875244827,0.5220389633585747,0.3210552951284371
654fd3d72b14d852c7fff2b4,23,0.28404146930873586,-1.7475406225812478,0.6946449559055611
654fd3d72b14d852c7fff2b4,24,0.48226482463611264,1.142106686261729,0.433654793347382
654fd3d72b14d852c7fff2b4,25,2.942144118691632,1.351796274896007,0.6555247222891137
654fd3d72b14d852c7fff2b4,26,2.233990245337421,3.28709198982104,0.39506808759849954
654fd3d72b14d852c7fff2b4,27,0.30524799954709647,-1.4805093757685708,0.6731509919300795
654fd3d72b14d852c7fff2b4,28,3.2955560586900017,1.8647876630576943,0.640803201064288
654fd3d72b14d852c7fff2b4,29,2.962797243108589,0.4742776415905325,0.7323916351436818
654fd3d72b14d852c7fff2b4,30,1.6810931675638239,1.6989342517752588,0.4981954972809334
654fd3d72b14d852c7fff2b4,31,1.1669448478854592,1.0915802251079696,0.5076220548318252
654fd3d72b14d852c7fff2b4,32,-0.5904702169923364,1.1137716917053617,0.33414602498558166
654fd3d72b14d852c7fff2b4,33,0.7991457959230964,-0.5312931081946174,0.6314078460470096
654fd3d72b14d852c7fff2b4,34,-0.9822765287520318,-0.47976254753554287,0.4493482969089043
654fd3d72b14d852c7fff2b4,35,2.4388911687749943,1.4740770656499935,0.5963642763965293
654fd3d72b14d852c7fff2b4,36,-1.0546579306264738,1.9361823702426326,0.22969807916905963
654fd3d72b14d852c7fff2b4,37,-0.8928830005296434,-0.7111204096422113,0.48162416673349323
654fd3d72b14d852c7fff2b4,38,-0.8625083596658831,0.1078160530730341,0.4030992085342224
654fd3d72b14d852c7fff2b4,39,-0.10072389591814951,-0.11225832347664541,0.5011666308079391
654fd3d72b14d852c7fff2b4,40,1.9472916561422624,2.4045079144993373,0.45388693747128833
654fd3d72b14d852c7fff2b4,41,1.8836815319528055,1.7388990364489516,0.5146396297042231
654fd3d72b14d852c7fff2b4,42,0.3782310832052661,1.035168047571409,0.43394345437001464
654fd3d72b14d852c7fff2b4,43,1.4820686198988495,-0.22894119547592123,0.666462909233845
654fd3d72b14d852c7fff2b4,44,-0.05733926249109331,-1.5032805346872842,0.6422149148514429
654fd3d72b14d852c7fff2b4,45,1.8120483665835414,-0.307516897439832,0.7021425442688589
654fd3d72b14d852c7fff2b4,46,1.402004170875863,1.0689899505103035,0.533631382328155
654fd3d72b14d852c7fff2b4,47,-0.5100675403797817,0.227617828587155,0.4259368134094747
6550edd3c5d5a51c51ab1224,0,0.0,0.0,0.5
6550edd3c5d5a51c51ab1224,1,1.089895844248553,0.36095123908486293,0.5752533956181772
6550edd3c5d5a51c51ab1224,2,1.023458506454467,1.6707998601796323,0.43306365536512925
6550edd3c5d5a51c51ab1224,3,-0.32287569949142025,-0.8540094454223272,0.555028116908022
6550edd3c5d5a51c51ab1224,4,0.2532784630866993,1.9189496997289395,0.3333449342302001
6550edd3c5d5a51c51ab1224,5,-0.307999089688776,1.5476070901140886,0.3160189671464104
6550edd3c5d5a51c51ab1224,6,0.08226203612701743,-0.24561989853425698,0.5340555600548043
6550edd3c5d5a51c51ab1224,7,-0.48860534028630814,-0.4737708675373764,0.4984568284430944
6550edd3c5d5a51c51ab1224,8,0.6314647606774714,0.17231164033465798,0.547619272033358
6550edd3c5d5a51c51ab1224,9,2.253680148028976,-0.14463161886761497,0.7306554784206436
6550edd3c5d5a51c51ab1224,10,0.39467895928053,1.324701524505914,0.404442705606583
6550edd3c5d5a51c51ab1224,11,-0.44710732104480805,-2.3195207067336403,0.6854907513808263
6550edd3c5d5a51c51ab1224,12,-2.069194206274474,0.5632182591942623,0.25061005047131674
6550edd3c5d5a51c51ab1224,13,-0.9745936653513027,1.0083994130679228,0.30467486952928663
6550edd3c5d5a51c51ab1224,14,2.227169912897573,1.3705444940542901,0.5881799740121666
6550edd3c5d5a51c51ab1224,15,2.019143685996495,1.9291021351582849,0.5093656007628988
6550edd3c5d5a51c51ab1224,16,0.11933142267315938,0.8187566398560165,0.4277505777740115
6550edd3c5d5a51c51ab1224,17,2.4385054412777527,1.1457007338008964,0.6313338147983594
6550edd3c5d5a51c51ab1224,18,2.3517476815306892,1.3680986411411646,0.6009204479804164
6550edd3c5d5a51c51ab1224,19,1.160789253476824,3.695819493633305,0.2582967625614608
6550edd3c5d5a51c51ab1224,20,3.1541911145096124,3.19952863753725,0.4952838416019993
6550edd3c5d5a51c51ab1224,21,3.6924589383824404,1.4146115361926035,0.7206775278012884
6550edd3c5d5a51c51ab1224,22,-1.9711207884486548,-0.8236679227262863,0.3828517438160869
6550edd3c5d5a51c51ab1224,23,0.17427348023069367,2.301281354451276,0.29213038445956535
6550edd3c5d5a51c51ab1224,24,0.17178887123703745,-1.2636553538985857,0.6450374873448537
6550edd3c5d5a51c51ab1224,25,-0.3617127325081846,-0.2788658345937016,0.49138259074070206
6550edd3c5d5a51c51ab1224,26,-1.1241371431631209,1.8705052427870679,0.2233781993109914
6550edd3c5d5a51c51ab1224,27,-1.494830212990621,-0.6399961032913801,0.41200058544034546
6550edd3c5d5a51c51ab1224,28,1.809289860883768,-0.03445618589929189,0.682913346107749
6550edd3c5d5a51c51ab1224,29,1.0314646949018946,-1.513177928158017,0.7424687695850511
6550edd3c5d5a51c51ab1224,30,-1.83396564068057,-0.06743316489701447,0.32408447585778277
6550edd3c5d5a51c51ab1224,31,0.28143559269069335,0.2787065097253068,0.5002838965832794
6550edd3c5d5a51c51ab1224,32,3.975749859686037,0.69971153401958,0.7962756545819298
6550edd3c5d5a51c51ab1224,33,0.29293952139369017,2.901313522088494,0.2524932555916513
6550edd3c5d5a51c51ab1224,34,0.7144617692456962,0.5906541019778064,0.5128764153722414
6550edd3c5d5a51c51ab1224,35,0.1780070481553643,-0.46409951276032235,0.566401469815276
6550edd3c5d5a51c51ab1224,36,-1.352985845510178,0.3710078086376754,0.3279738759390097
6550edd3c5d5a51c51ab1224,37,-1.051421384510257,0.1103141259557569,0.3814485143453065
6550edd3c5d5a51c51ab1224,38,2.2854944512760262,2.912762826997737,0.4351154867063779
6550edd3c5d5a51c51ab1224,39,-2.2330650124815836,0.2634167607334835,0.26138163625712635
6550edd3c5d5a51c51ab1224,40,-1.5517343831872146,-1.4457042249185013,0.48897185561394174
6550edd3c5d5a51c51ab1224,41,-1.0424513597708907,-2.008712900684195,0.5991841175398812
6550edd3c5d5a51c51ab1224,42,0.34998312991854696,0.993858953846565,0.4334177350300791
6550edd3c5d5a51c51ab1224,43,-0.15008504121020444,0.9684680416281515,0.38569702494623065
6550edd3c5d5a51c51ab1224,44,3.5365479092132386,1.0804949272543172,0.7353575502316575
6550edd3c5d5a51c51ab1224,45,2.5935835964987515,0.032774486505286866,0.7437529255922913
6550edd3c5d5a51c51ab1224,46,-1.4304283299070322,-2.3392563856827517,0.5934312578672734
6550edd3c5d5a51c51ab1224,47,-0.5264201279453656,-1.6736748066026583,0.617128771063111
656bb5b282d8f0267db9d167,0,0.0,0.0,0.5
656bb5b282d8f0267db9d167,1,0.0,0.0,0.5
656bb5b282d8f0267db9d167,2,0.0,0.0,0.5
656bb5b282d8f0267db9d167,3,0.045397769861971374,0.4523997179663895,0.3422669870831578
656bb5b282d8f0267db9d167,4,0.34241587351585,-0.013717564267225417,0.639124858909351
656bb5b282d8f0267db9d167,5,0.09600736160155794,0.12807647867220337,0.48713569996318595
656bb5b282d8f0267db9d167,6,0.04116375507497877,0.25576711259989443,0.4147356000176391
656bb5b282d8f0267db9d167,7,0.16812096180329128,0.12599454973720772,0.5168960076097646
656bb5b282d8f0267db9d167,8,0.13133786095670757,0.8647812269716671,0.2355700075564499
656bb5b282d8f0267db9d167,9,-0.20142138766926265,-0.19812078659648263,0.49867569800072725
656bb5b282d8f0267db9d167,10,-0.16160681469364385,-0.15523560152186752,0.4974436909006817
656bb5b282d8f0267db9d167,11,0.2008840362606051,-0.17232698973870164,0.6454220119252927
656bb5b282d8f0267db9d167,12,-0.2766931199112733,-0.3121827388802969,0.5142357043429263
656bb5b282d8f0267db9d167,13,0.09206121039748268,0.14671225862080484,0.47808632538640844
656bb5b282d8f0267db9d167,14,-0.10704540385879185,0.3034191456126335,0.3410170431878279
656bb5b282d8f0267db9d167,15,0.705251587867125,0.639480448369557,0.5263649761654607
656bb5b282d8f0267db9d167,16,-0.03805932191670287,0.10180720075438707,0.44411561364043367
656bb5b282d8f0267db9d167,17,-0.10703464122884829,-0.18084651583228373,0.5295810631907066
656bb5b282d8f0267db9d167,18,0.1145088170008598,0.046040523165024605,0.5274440256395648
656bb5b282d8f0267db9d167,19,0.6092169551271901,0.0015525220347784169,0.7261659752048172
656bb5b282d8f0267db9d167,20,0.6706319335194566,0.07571769536313447,0.7220781292873
656bb5b282d8f0267db9d167,21,0.8004986746717746,0.11724094475228247,0.7496183912105574
656bb5b282d8f0267db9d167,22,0.08373667426225984,0.6849884472502985,0.275885303918775
656bb5b282d8f0267db9d167,23,0.5864565110914697,0.18177523553147978,0.6568940587553372
656bb5b282d8f0267db9d167,24,0.037985226639050795,0.22700408951775644,0.42473599614995994
656bb5b282d8f0267db9d167,25,0.4961891230500994,0.24830875500879213,0.5981660964239325
656bb5b282d8f0267db9d167,26,0.6159713252206951,0.4112866435714495,0.581395274515008
656bb5b282d8f0267db9d167,27,0.5333030309493212,0.5781386958291543,0.48201827760166754
656bb5b282d8f0267db9d167,28,0.5377823959273498,0.35892492757350625,0.5712745050195328
656bb5b282d8f0267db9d167,29,0.48853973645656534,0.7757782861799251,0.3867494272612818
656bb5b282d8f0267db9d167,30,0.39099332563288214,0.21738398608212137,0.5692103520683425
656bb5b282d8f0267db9d167,31,-0.27140850668398475,-0.3185901148868785,0.5189217065855602
656bb5b282d8f0267db9d167,32,0.050651902729653364,-0.05601205641497309,0.5426927303668122
656bb5b282d8f0267db9d167,33,-0.11595922371135256,-0.2118939899861874,0.5384161876262468
656bb5b282d8f0267db9d167,34,0.9533942220009735,-0.23358889668335725,0.8704586402696182
656bb5b282d8f0267db9d167,35,0.9011865747951681,0.574921791668193,0.6279963817249166
656bb5b282d8f0267db9d167,36,-0.11774984656448585,0.5617574938111771,0.2515130337044923
656bb5b282d8f0267db9d167,37,0.6180777644729498,0.39172558446947137,0.5898338323105895
656bb5b282d8f0267db9d167,38,0.03583449695267669,-0.07388980920338481,0.5439114276897533
656bb5b282d8f0267db9d167,39,0.7490776467479178,0.25984661531446274,0.686795358775114
656bb5b282d8f0267db9d167,40,-0.45021281654124823,-0.19985045538012836,0.40087681180372137
656bb5b282d8f0267db9d167,41,1.028827270647563,0.39185267416257136,0.7354197999106026
656bb5b282d8f0267db9d167,42,0.5085316789039965,0.7824018381128839,0.3918502662267032
656bb5b282d8f0267db9d167,43,-0.025784589713033053,0.04453922926233939,0.4718137833837444
656bb5b282d8f0267db9d167,44,-0.3161724240491226,-0.16402619746132124,0.4392556690128463
656bb5b282d8f0267db9d167,45,0.16805519397336777,0.7893012186635084,0.2695210579032939
656bb5b282d8f0267db9d167,46,0.181371707649581,0.2057935028676118,0.4902024609111819
656bb5b282d8f0267db9d167,47,0.3646778209314495,0.6249644582898515,0.39705748677836883
65ccca52871269168cc029b5,0,0.0,0.0,0.5
65ccca52871269168cc029b5,1,0.0,0.0,0.5
65ccca52871269168cc029b5,2,0.26297584472425317,0.35477187773043506,0.4447625087760632
65ccca52871269168cc029b5,3,0.5211863463808343,0.5007034904497943,0.5123733726804023
65ccca52871269168cc029b5,4,0.4127859193877885,0.5095700900884436,0.44178743816815147
65ccca52871269168cc029b5,5,0.7254421413023988,0.5363232382042846,0.6123184881477376
65ccca52871269168cc029b5,6,0.43034637761504946,0.33518243838550665,0.5572466561109641
65ccca52871269168cc029b5,7,0.3971528786778941,0.3666549036427772,0.5184187733453473
65ccca52871269168cc029b5,8,0.42814997029840407,0.4612705033930463,0.47999899714141514
65ccca52871269168cc029b5,9,0.2527708625178601,0.277115815409935,0.4852948338478696
65ccca52871269168cc029b5,10,0.3532039460812852,0.35127995640347515,0.501162487298557
65ccca52871269168cc029b5,11,0.08560331933780806,0.18590214941142857,0.43969368656635477
65ccca52871269168cc029b5,12,0.49531472246578506,0.17018187993468753,0.6869268797495449
65ccca52871269168cc029b5,13,0.14598767572188848,0.18840670992348785,0.47439251712040525
65ccca52871269168cc029b5,14,0.3158472883120772,0.2820751163251297,0.5203940856132963
65ccca52871269168cc029b5,15,0.364851626509808,0.3073374588072581,0.5346946585080354
65ccca52871269168cc029b5,16,0.2977960895329034,0.22278642164448492,0.5451977039331178
65ccca52871269168cc029b5,17,0.545584752607277,0.5661479704314041,0.4875781018964625
65ccca52871269168cc029b5,18,0.21958808254629805,0.3338770961623081,0.43138141992176254
65ccca52871269168cc029b5,19,0.5068051815758308,0.6714667576141425,0.4018027689352455
65ccca52871269168cc029b5,20,0.49828430997665,0.7608424714951875,0.34647759537351713
65ccca52871269168cc029b5,21,0.6126239798700758,0.42607922194881953,0.6108406259994001
65ccca52871269168cc029b5,22,0.39913644828099915,0.41659928209896896,0.48945038710722744
65ccca52871269168cc029b5,23,0.6300314495216918,0.4156945322869063,0.626683740200059
65ccca52871269168cc029b5,24,0.366022333145427,0.410259113757519,0.4732972265097912
65ccca52871269168cc029b5,25,0.7191211230776082,0.45446321765506703,0.6546705822210905
65ccca52871269168cc029b5,26,0.8798645606356768,0.5324238170815746,0.6984031875094225
65ccca52871269168cc029b5,27,0.9060008389808292,0.9088097275109868,0.498302854417331
65ccca52871269168cc029b5,28,0.1508864290497616,0.2131804239177628,0.46243242188018613
65ccca52871269168cc029b5,29,0.25265295225122275,0.19390284961938992,0.5354377467920267
65ccca52871269168cc029b5,30,0.4210227909359456,-0.02637445215607302,0.746736787677393
65ccca52871269168cc029b5,31,0.4946225288762737,0.04484109215944087,0.7478249889157569
65ccca52871269168cc029b5,32,0.5573066902388828,0.49875021168603645,0.5353213433786599
65ccca52871269168cc029b5,33,0.1788307589617734,0.07078759483535618,0.5649120965603888
65ccca52871269168cc029b5,34,0.7277855671798961,0.3531482665619563,0.7120651106289693
65ccca52871269168cc029b5,35,0.32889234372435844,0.5882051971759379,0.3482557063105102
65ccca52871269168cc029b5,36,0.1496935723256187,0.36215925415134675,0.37437489945965435
65ccca52871269168cc029b5,37,0.3297689415204743,0.7315478551175048,0.274674917097263
65ccca52871269168cc029b5,38,0.47532464152158704,0.5397205603801224,0.46116983638771397
65ccca52871269168cc029b5,39,0.2749817397426572,0.7473580633401932,0.24201687588409324
