subject,trial,state,chosen_color,ooz,V_white,V_black,p_black,p_target
5d83b53430e67e0018bf3b38,28,white_high,white,0,-4.056171953756849,-82.67812227447813,0.022451791486756356,0.9775482085132436
5d83b53430e67e0018bf3b38,29,white_high,white,0,-3.835083577288003,-80.91532406752418,0.024223512899098472,0.9757764871009015
5d83b53430e67e0018bf3b38,30,white_high,black,0,-3.7761874985836426,-83.16026371485724,0.021623357913999428,0.9783766420860006
5d83b53430e67e0018bf3b38,31,white_high,white,0,-3.6794619026417346,-62.12351124328951,0.05975671350540231,0.9402432864945977
5d83b53430e67e0018bf3b38,32,black_high,black,0,-1.8447307956239163,31.56224027737528,0.8673031324817578,0.8673031324817578
5d83b53430e67e0018bf3b38,33,black_high,black,0,-1.4375487682025296,22.240042011293344,0.8000406951278317,0.8000406951278317
5d83b53430e67e0018bf3b38,34,black_high,black,1,-1.3894745804949367,18.783946364234485,0.7702618390490783,0.7702618390490783
5d83b53430e67e0018bf3b38,35,black_high,black,0,-1.8886519290098163,35.457410815461245,0.8885503234042098,0.8885503234042098
5d83b53430e67e0018bf3b38,36,white_high,white,0,-3.657150276294722,-58.29585161925306,0.07149776873356878,0.9285022312664313
5d83b53430e67e0018bf3b38,37,white_high,white,0,-3.504833525310038,-59.5725324963299,0.06685787061079543,0.9331421293892046
5d83b53430e67e0018bf3b38,38,black_high,black,0,-0.25320340871092534,26.974629718328593,0.8271599057657162,0.8271599057657162
5d83b53430e67e0018bf3b38,39,white_high,white,0,-3.5385313377109724,-60.67955184839272,0.06355832101122556,0.9364416789887744
5d83b53430e67e0018bf3b38,40,white_high,white,0,-3.483566846837383,-60.50354520791453,0.06392269074178271,0.9360773092582173
5d83b53430e67e0018bf3b38,41,white_high,white,0,-3.4121206925215004,-55.75036461415196,0.07959473450942268,0.9204052654905773
5d83b53430e67e0018bf3b38,42,black_high,black,0,0.4637444665745091,19.980421729630926,0.7643472006958334,0.7643472006958334
5d83b53430e67e0018bf3b38,43,white_high,white,0,-3.36524656037011,-61.34777129709441,0.06107822540962405,0.938921774590376
5d83b53430e67e0018bf3b38,44,white_high,white,0,-3.395258409039055,-61.56106054206741,0.06055019618271574,0.9394498038172843
5d83b53430e67e0018bf3b38,45,white_high,white,0,-3.4325024342805066,-61.59972788841236,0.06054611229914769,0.9394538877008523
5d83b53430e67e0018bf3b38,46,white_high,white,0,-3.459609045694165,-61.59481205532033,0.0606380554830125,0.9393619445169875
5d83b53430e67e0018bf3b38,47,black_high,black,0,0.22742285003146348,14.364772506614914,0.7120408911196853,0.7120408911196853
5dd0dce9ed7ea418f59810e4,0,black_high,black,0,0.0,0.0,0.7417975066528555,0.7417975066528555
5dd0dce9ed7ea418f59810e4,1,white_high,black,0,0.0,0.16625234579674042,0.754364346562702,0.24563565343729798
5dd0dce9ed7ea418f59810e4,2,white_high,white,0,0.0,-0.007790603168921287,0.7411984560930818,0.25880154390691823
5dd0dce9ed7ea418f59810e4,3,black_high,black,0,1.0494998833567395,0.6792691282117294,0.7123469577382828,0.7123469577382828
5dd0dce9ed7ea418f59810e4,4,black_high,black,0,0.9959560269073572,-0.1635214837905006,0.6434099066913722,0.6434099066913722
